station_id,longitude,latitude,utc_time,temperature,pressure,humidity,wind_direction,wind_speed,weather,PM2.5,PM10,NO2,CO,O3,SO2
daxing,116.35444444444444,39.71861111111112,2017-02-01 19:00:00,-8.8,1029.3,42,170.0,0.8,Haze,194.0,214.0,64.0,2.8,14.0,63.0
daxing,116.35444444444444,39.71861111111112,2017-02-01 20:00:00,-9.6,1028.9,48,311.0,0.1,Haze,194.0,212.0,66.0,0.3,10.0,56.0
daxing,116.35444444444444,39.71861111111112,2017-02-01 21:00:00,-10.1,1028.5,51,162.0,0.8,Haze,190.0,201.0,74.0,3.5,6.0,54.0
daxing,116.35444444444444,39.71861111111112,2017-02-01 22:00:00,-10.2,1028.2,55,139.0,0.9,Haze,127.0,166.0,72.0,4.1,2.0,34.0
daxing,116.35444444444444,39.71861111111112,2017-02-01 23:00:00,-10.3,1028.1,55,187.0,0.5,Haze,109.0,131.0,73.0,3.9,2.0,29.0
daxing,116.35444444444444,39.71861111111112,2017-02-02 01:00:00,-4.1,1028.4,42,104.0,0.3,Haze,116.0,122.0,83.0,0.5,4.0,66.0
daxing,116.35444444444444,39.71861111111112,2017-02-02 03:00:00,1.2,1027.5,21,53.0,1.4,Sunny/clear,62.0,69.0,64.0,1.8,20.0,31.0
daxing,116.35444444444444,39.71861111111112,2017-02-02 04:00:00,2.6,1026.3,17,84.0,1.4,Sunny/clear,64.0,64.0,63.0,1.8,27.0,32.0
daxing,116.35444444444444,39.71861111111112,2017-02-02 05:00:00,3.9,1024.9,16,177.0,1.6,Sunny/clear,68.0,77.0,61.0,1.6,37.0,32.0
daxing,116.35444444444444,39.71861111111112,2017-02-02 06:00:00,4.6,1023.7,17,225.0,2.0,Sunny/clear,75.0,85.0,48.0,1.3,53.0,29.0
daxing,116.35444444444444,39.71861111111112,2017-02-02 07:00:00,5.3,1022.9,18,229.0,1.5,Haze,101.0,127.0,46.0,1.5,67.0,34.0
daxing,116.35444444444444,39.71861111111112,2017-02-02 08:00:00,5.2,1022.4,18,180.0,1.8,Haze,119.0,142.0,47.0,1.6,73.0,38.0
daxing,116.35444444444444,39.71861111111112,2017-02-02 09:00:00,4.2,1022.5,19,207.0,1.5,Haze,125.0,151.0,48.0,1.6,72.0,38.0
daxing,116.35444444444444,39.71861111111112,2017-02-02 10:00:00,2.1,1022.5,24,198.0,1.2,Haze,131.0,168.0,54.0,1.7,64.0,39.0
daxing,116.35444444444444,39.71861111111112,2017-02-02 11:00:00,-0.1,1022.7,28,215.0,0.8,Haze,180.0,240.0,58.0,2.1,63.0,55.0
daxing,116.35444444444444,39.71861111111112,2017-02-02 12:00:00,-1.8,1022.5,34,83.0,0.5,Haze,211.0,261.0,94.0,2.4,28.0,74.0
daxing,116.35444444444444,39.71861111111112,2017-02-02 13:00:00,-2.8,1022.4,36,157.0,0.6,Haze,236.0,283.0,107.0,2.7,15.0,79.0
daxing,116.35444444444444,39.71861111111112,2017-02-02 14:00:00,-3.6,1022.1,40,86.0,0.5,Haze,233.0,276.0,109.0,2.8,10.0,72.0
daxing,116.35444444444444,39.71861111111112,2017-02-02 15:00:00,-4.0,1021.8,43,120.0,0.6,Haze,240.0,274.0,105.0,2.8,8.0,68.0
daxing,116.35444444444444,39.71861111111112,2017-02-02 16:00:00,-4.7,1021.3,45,132.0,0.8,Haze,252.0,330.0,110.0,3.4,6.0,77.0
daxing,116.35444444444444,39.71861111111112,2017-02-02 17:00:00,-5.4,1021.1,51,43.0,0.3,Haze,313.0,379.0,115.0,4.5,5.0,94.0
daxing,116.35444444444444,39.71861111111112,2017-02-02 18:00:00,-5.6,1021.1,52,9.0,0.8,Haze,305.0,358.0,109.0,4.4,4.0,78.0
daxing,116.35444444444444,39.71861111111112,2017-02-02 19:00:00,-6.0,1020.9,53,112.0,0.4,Haze,308.0,347.0,108.0,4.8,4.0,84.0
daxing,116.35444444444444,39.71861111111112,2017-02-02 20:00:00,-6.6,1020.7,57,138.0,0.0,Haze,295.0,330.0,105.0,6.2,4.0,71.0
daxing,116.35444444444444,39.71861111111112,2017-02-02 21:00:00,-6.9,1020.3,60,96.0,0.6,Haze,286.0,320.0,108.0,8.6,4.0,75.0
daxing,116.35444444444444,39.71861111111112,2017-02-02 22:00:00,-7.1,1020.4,61,10.0,0.9,Haze,264.0,285.0,107.0,9.4,4.0,76.0
daxing,116.35444444444444,39.71861111111112,2017-02-02 23:00:00,-7.0,1020.7,64,23.0,0.5,Haze,246.0,276.0,121.0,0.6,3.0,73.0
daxing,116.35444444444444,39.71861111111112,2017-02-03 00:00:00,-6.9,1021.1,64,11.0,0.5,Haze,216.0,244.0,123.0,6.3,4.0,68.0
daxing,116.35444444444444,39.71861111111112,2017-02-03 01:00:00,-4.0,1021.0,58,346.0,0.1,Haze,198.0,225.0,114.0,0.7,4.0,78.0
daxing,116.35444444444444,39.71861111111112,2017-02-03 02:00:00,0.6,1020.6,34,143.0,0.5,Haze,192.0,200.0,114.0,7.1,5.0,94.0
daxing,116.35444444444444,39.71861111111112,2017-02-03 03:00:00,2.4,1020.1,27,13.0,0.8,Haze,147.0,183.5,108.0,4.2,6.0,56.0
daxing,116.35444444444444,39.71861111111112,2017-02-03 04:00:00,4.1,1019.0,24,170.0,1.4,Haze,144.0,167.0,106.0,3.1,11.0,52.0
daxing,116.35444444444444,39.71861111111112,2017-02-03 05:00:00,5.1,1017.7,24,172.0,1.4,Haze,187.0,217.0,117.0,3.4,15.0,64.0
daxing,116.35444444444444,39.71861111111112,2017-02-03 06:00:00,6.0,1016.6,24,146.0,1.2,Haze,214.0,232.0,103.0,3.1,33.0,73.0
daxing,116.35444444444444,39.71861111111112,2017-02-03 07:00:00,6.5,1016.2,26,176.0,1.7,Haze,211.0,240.0,76.0,2.7,65.0,72.0
daxing,116.35444444444444,39.71861111111112,2017-02-03 08:00:00,6.1,1015.8,28,152.0,1.9,Haze,230.0,249.0,66.0,2.7,85.0,73.0
daxing,116.35444444444444,39.71861111111112,2017-02-03 09:00:00,5.2,1016.1,31,215.0,1.0,Haze,233.0,270.0,63.0,2.6,87.0,64.0
daxing,116.35444444444444,39.71861111111112,2017-02-03 10:00:00,2.3,1016.3,39,169.0,1.0,Haze,257.0,317.0,74.0,2.8,71.0,66.0
daxing,116.35444444444444,39.71861111111112,2017-02-03 11:00:00,-0.1,1016.5,45,177.0,1.0,Haze,270.0,314.0,101.0,3.1,35.0,69.0
daxing,116.35444444444444,39.71861111111112,2017-02-03 12:00:00,-1.1,1016.6,53,207.0,1.0,Haze,281.0,315.0,80.0,3.1,39.0,73.0
daxing,116.35444444444444,39.71861111111112,2017-02-03 13:00:00,-1.8,1016.4,60,57.0,0.3,Haze,293.0,308.0,79.0,0.3,29.0,65.0
daxing,116.35444444444444,39.71861111111112,2017-02-03 14:00:00,-1.9,1016.2,61,142.0,1.2,Haze,280.0,304.0,80.0,0.3,24.0,66.0
daxing,116.35444444444444,39.71861111111112,2017-02-03 15:00:00,-1.7,1015.8,62,138.0,1.3,Haze,295.0,332.0,109.0,3.3,4.0,63.0
daxing,116.35444444444444,39.71861111111112,2017-02-03 16:00:00,-1.6,1016.1,63,3.0,0.8,Haze,321.0,340.0,108.0,3.9,3.0,59.0
daxing,116.35444444444444,39.71861111111112,2017-02-03 17:00:00,-1.8,1015.5,66,157.0,2.5,Haze,320.0,329.0,103.0,3.8,3.0,52.0
daxing,116.35444444444444,39.71861111111112,2017-02-03 18:00:00,0.7,1015.4,65,212.0,1.3,Haze,322.0,362.0,92.0,3.7,4.0,53.0
daxing,116.35444444444444,39.71861111111112,2017-02-03 19:00:00,0.4,1015.1,64,194.0,0.6,Haze,362.0,402.0,87.0,0.4,6.0,60.0
daxing,116.35444444444444,39.71861111111112,2017-02-03 20:00:00,-0.4,1014.7,69,55.0,0.3,Haze,379.0,412.0,92.0,4.2,5.0,70.0
daxing,116.35444444444444,39.71861111111112,2017-02-03 21:00:00,-0.5,1014.5,71,174.0,1.2,Haze,374.0,393.0,92.0,4.3,4.0,67.0
daxing,116.35444444444444,39.71861111111112,2017-02-03 22:00:00,-0.8,1014.4,73,207.0,1.0,Haze,368.0,406.0,90.0,4.9,3.0,53.0
daxing,116.35444444444444,39.71861111111112,2017-02-03 23:00:00,-1.6,1014.6,77,284.0,0.7,Haze,387.0,435.0,89.0,5.3,4.0,48.0
daxing,116.35444444444444,39.71861111111112,2017-02-04 00:00:00,-1.8,1014.9,77,234.0,0.8,Haze,383.0,425.0,85.0,4.9,3.0,38.0
daxing,116.35444444444444,39.71861111111112,2017-02-04 01:00:00,0.1,1015.1,77,266.0,0.9,Haze,393.0,453.0,85.0,4.8,5.0,41.0
daxing,116.35444444444444,39.71861111111112,2017-02-04 02:00:00,1.7,1015.0,67,229.0,1.2,Haze,412.0,449.0,93.0,4.9,7.0,70.0
daxing,116.35444444444444,39.71861111111112,2017-02-04 03:00:00,3.7,1014.5,52,105.0,1.3,Haze,379.0,404.0,118.0,0.5,9.0,91.0
daxing,116.35444444444444,39.71861111111112,2017-02-04 04:00:00,4.3,1013.9,50,186.0,1.0,Haze,360.0,388.0,117.0,4.3,14.0,79.0
daxing,116.35444444444444,39.71861111111112,2017-02-04 05:00:00,5.9,1012.6,46,193.0,1.1,Haze,366.0,402.0,119.0,4.1,20.0,79.0
daxing,116.35444444444444,39.71861111111112,2017-02-04 06:00:00,6.8,1011.5,39,198.0,1.8,Haze,371.0,393.0,109.0,3.9,32.0,79.0
daxing,116.35444444444444,39.71861111111112,2017-02-04 07:00:00,7.7,1011.2,38,221.0,1.5,Haze,377.0,396.0,97.0,3.7,56.0,80.0
daxing,116.35444444444444,39.71861111111112,2017-02-04 08:00:00,7.3,1011.0,40,226.0,1.7,Haze,380.0,401.0,87.0,3.5,67.0,76.0
daxing,116.35444444444444,39.71861111111112,2017-02-04 09:00:00,6.2,1011.7,43,249.0,1.7,Haze,392.0,427.0,82.0,3.4,73.0,75.0
daxing,116.35444444444444,39.71861111111112,2017-02-04 10:00:00,4.5,1012.5,48,259.0,2.0,Haze,399.0,432.0,92.0,3.6,54.0,68.0
daxing,116.35444444444444,39.71861111111112,2017-02-04 11:00:00,4.0,1013.2,52,242.0,2.1,Haze,418.0,462.0,114.0,0.4,33.0,73.0
daxing,116.35444444444444,39.71861111111112,2017-02-04 12:00:00,3.5,1013.7,53,258.0,2.3,Haze,438.0,481.0,128.0,4.2,17.0,66.0
daxing,116.35444444444444,39.71861111111112,2017-02-04 13:00:00,2.4,1014.5,58,255.0,1.6,Haze,458.0,512.0,135.0,4.5,7.0,58.0
daxing,116.35444444444444,39.71861111111112,2017-02-04 14:00:00,-1.0,1014.9,74,217.0,0.8,Haze,425.0,484.0,108.0,3.7,13.0,45.0
daxing,116.35444444444444,39.71861111111112,2017-02-04 15:00:00,-2.0,1015.2,76,331.0,0.6,Haze,29.0,456.0,30.0,0.6,54.0,12.0
daxing,116.35444444444444,39.71861111111112,2017-02-04 16:00:00,-1.1,1015.1,52,10.0,1.0,Haze,15.0,428.0,32.0,0.5,49.0,10.0
daxing,116.35444444444444,39.71861111111112,2017-02-04 17:00:00,-0.9,1015.4,49,246.0,0.7,Sunny/clear,10.0,400.0,44.0,5.05,35.0,14.5
daxing,116.35444444444444,39.71861111111112,2017-02-04 18:00:00,-3.3,1015.7,61,179.0,0.8,Haze,14.0,372.0,42.0,9.6,36.0,19.0
daxing,116.35444444444444,39.71861111111112,2017-02-04 19:00:00,-4.2,1016.1,66,66.0,1.0,Haze,21.0,344.0,49.0,1.2,30.0,16.0
daxing,116.35444444444444,39.71861111111112,2017-02-04 20:00:00,-4.4,1016.3,66,66.0,0.7,Haze,16.0,316.0,38.0,0.1,24.0,19.0
daxing,116.35444444444444,39.71861111111112,2017-02-04 21:00:00,-4.1,1016.5,61,95.0,1.7,Sunny/clear,15.0,288.0,27.0,0.5,45.0,14.0
daxing,116.35444444444444,39.71861111111112,2017-02-04 22:00:00,0.3,1016.5,46,80.0,2.8,Sunny/clear,8.0,260.0,14.0,0.3,57.0,4.0
daxing,116.35444444444444,39.71861111111112,2017-02-04 23:00:00,-0.8,1017.2,47,322.0,0.9,Sunny/clear,15.0,232.0,66.0,1.1,8.0,18.0
daxing,116.35444444444444,39.71861111111112,2017-02-05 00:00:00,-1.4,1018.1,47,22.0,0.8,Sunny/clear,19.0,204.0,75.0,1.2,4.0,20.0
daxing,116.35444444444444,39.71861111111112,2017-02-05 01:00:00,3.6,1018.5,29,3.0,1.1,Sunny/clear,24.0,176.0,63.0,0.9,16.0,14.0
daxing,116.35444444444444,39.71861111111112,2017-02-05 02:00:00,5.9,1018.1,20,355.0,3.7,Sunny/clear,6.0,148.0,26.0,0.4,55.0,4.0
daxing,116.35444444444444,39.71861111111112,2017-02-05 03:00:00,7.3,1017.9,15,350.0,3.7,Sunny/clear,7.0,120.0,14.0,0.3,69.0,2.0
daxing,116.35444444444444,39.71861111111112,2017-02-05 04:00:00,8.3,1017.5,15,332.0,4.7,Sunny/clear,11.0,92.0,12.0,0.2,74.0,2.0
daxing,116.35444444444444,39.71861111111112,2017-02-05 05:00:00,8.7,1016.6,14,46.0,4.2,Sunny/clear,6.0,64.0,10.0,0.2,79.0,2.0
daxing,116.35444444444444,39.71861111111112,2017-02-05 06:00:00,9.0,1015.8,13,20.0,3.2,Sunny/clear,4.0,36.0,11.0,0.2,81.0,2.0
daxing,116.35444444444444,39.71861111111112,2017-02-05 07:00:00,9.0,1015.8,13,14.0,3.7,Sunny/clear,3.0,8.0,16.0,0.3,78.0,3.0
daxing,116.35444444444444,39.71861111111112,2017-02-05 08:00:00,9.6,1015.5,12,24.0,2.7,Sunny/clear,12.0,14.5,18.0,0.3,78.0,3.0
daxing,116.35444444444444,39.71861111111112,2017-02-05 09:00:00,8.4,1016.4,14,13.0,2.6,Sunny/clear,8.0,21.0,20.0,0.3,76.0,4.0
daxing,116.35444444444444,39.71861111111112,2017-02-05 10:00:00,6.5,1017.5,16,14.0,1.5,Sunny/clear,14.0,37.0,39.0,0.4,57.0,7.0
daxing,116.35444444444444,39.71861111111112,2017-02-05 11:00:00,5.4,1018.7,18,20.0,1.2,Sunny/clear,18.0,28.0,50.0,0.5,43.0,7.0
daxing,116.35444444444444,39.71861111111112,2017-02-05 12:00:00,5.3,1019.9,18,18.0,1.5,Sunny/clear,12.0,16.0,42.0,0.4,49.0,4.0
daxing,116.35444444444444,39.71861111111112,2017-02-05 13:00:00,5.3,1020.3,19,31.0,4.2,Sunny/clear,7.0,8.0,39.0,0.3,50.0,2.0
daxing,116.35444444444444,39.71861111111112,2017-02-05 14:00:00,3.4,1021.2,22,28.0,2.2,Sunny/clear,3.0,17.0,33.0,0.3,53.0,4.0
daxing,116.35444444444444,39.71861111111112,2017-02-05 15:00:00,2.6,1021.6,25,9.0,1.1,Sunny/clear,7.0,11.0,36.0,0.4,47.0,5.0
daxing,116.35444444444444,39.71861111111112,2017-02-05 16:00:00,2.6,1022.4,24,53.0,2.0,Sunny/clear,7.0,17.0,26.0,0.3,55.0,4.0
daxing,116.35444444444444,39.71861111111112,2017-02-05 17:00:00,2.3,1023.0,26,35.0,4.0,Sunny/clear,6.0,23.0,34.0,0.5,48.0,5.0
daxing,116.35444444444444,39.71861111111112,2017-02-05 18:00:00,1.1,1024.0,29,82.0,2.1,Sunny/clear,8.0,12.0,26.0,0.4,52.0,5.0
daxing,116.35444444444444,39.71861111111112,2017-02-05 19:00:00,-0.4,1025.3,33,29.0,1.3,Sunny/clear,9.0,15.0,28.0,0.4,49.0,5.0
daxing,116.35444444444444,39.71861111111112,2017-02-05 20:00:00,-0.1,1024.9,30,26.0,2.5,Sunny/clear,5.0,10.5,27.0,0.4,47.5,4.0
daxing,116.35444444444444,39.71861111111112,2017-02-05 22:00:00,-1.0,1026.0,32,36.0,2.5,Sunny/clear,4.0,6.0,31.0,0.4,46.0,5.0
daxing,116.35444444444444,39.71861111111112,2017-02-05 23:00:00,-1.3,1026.7,31,42.0,2.8,Sunny/clear,6.0,6.0,35.0,0.4,43.0,7.0
daxing,116.35444444444444,39.71861111111112,2017-02-06 00:00:00,-0.6,1028.0,29,45.0,2.4,Sunny/clear,6.0,14.0,47.0,0.5,35.0,6.0
daxing,116.35444444444444,39.71861111111112,2017-02-06 01:00:00,0.5,1029.1,25,49.0,3.8,Sunny/clear,5.0,9.0,42.0,0.5,41.0,6.0
daxing,116.35444444444444,39.71861111111112,2017-02-06 02:00:00,2.1,1029.5,20,56.0,3.7,Sunny/clear,10.0,9.0,21.0,0.4,61.0,4.0
daxing,116.35444444444444,39.71861111111112,2017-02-06 03:00:00,3.1,1029.8,18,97.0,2.6,Sunny/clear,6.0,9.0,16.0,0.3,67.0,3.0
daxing,116.35444444444444,39.71861111111112,2017-02-06 04:00:00,3.6,1029.2,18,192.0,1.0,Sunny/clear,6.0,10.5,16.0,0.3,68.0,2.0
daxing,116.35444444444444,39.71861111111112,2017-02-06 05:00:00,3.8,1028.0,18,97.0,1.4,Sunny/clear,6.0,12.0,15.0,0.3,70.0,2.0
daxing,116.35444444444444,39.71861111111112,2017-02-06 06:00:00,3.5,1027.2,18,217.0,1.1,Sunny/clear,7.0,13.5,18.0,0.3,68.0,2.0
daxing,116.35444444444444,39.71861111111112,2017-02-06 07:00:00,3.5,1027.0,19,194.0,2.3,Sunny/clear,7.0,15.0,16.0,0.3,70.0,4.0
daxing,116.35444444444444,39.71861111111112,2017-02-06 08:00:00,3.1,1027.2,20,225.0,2.3,Sunny/clear,10.0,21.0,18.0,0.3,67.0,4.0
daxing,116.35444444444444,39.71861111111112,2017-02-06 09:00:00,2.6,1027.4,21,206.0,1.7,Sunny/clear,11.0,26.0,20.0,0.4,63.0,5.0
daxing,116.35444444444444,39.71861111111112,2017-02-06 10:00:00,1.5,1027.4,24,207.0,1.0,Sunny/clear,16.0,37.0,28.0,0.4,54.0,5.0
daxing,116.35444444444444,39.71861111111112,2017-02-06 11:00:00,0.6,1027.9,26,206.0,1.4,Sunny/clear,26.0,45.0,40.0,0.5,42.0,7.0
daxing,116.35444444444444,39.71861111111112,2017-02-06 12:00:00,0.5,1028.1,27,220.0,1.3,Sunny/clear,27.0,57.0,50.0,0.7,32.0,10.0
daxing,116.35444444444444,39.71861111111112,2017-02-06 13:00:00,-1.2,1027.9,31,214.0,0.7,Sunny/clear,49.0,68.0,41.0,0.8,37.0,16.0
daxing,116.35444444444444,39.71861111111112,2017-02-06 14:00:00,-2.6,1028.7,36,165.0,1.3,Haze,44.0,68.0,43.0,0.8,34.0,17.0
daxing,116.35444444444444,39.71861111111112,2017-02-06 17:00:00,-1.8,1028.3,48,171.0,1.4,Sunny/clear,63.0,93.0,73.0,1.7,3.0,20.0
daxing,116.35444444444444,39.71861111111112,2017-02-06 18:00:00,-2.1,1027.9,52,133.0,1.1,Sunny/clear,50.0,69.0,60.0,1.3,10.0,16.0
daxing,116.35444444444444,39.71861111111112,2017-02-06 19:00:00,-1.4,1027.8,51,200.0,1.0,Sunny/clear,57.0,73.0,57.0,1.3,9.0,16.0
daxing,116.35444444444444,39.71861111111112,2017-02-06 22:00:00,-1.9,1026.7,55,119.0,1.2,Haze,75.0,84.0,52.0,1.3,6.0,20.0
daxing,116.35444444444444,39.71861111111112,2017-02-07 00:00:00,-2.1,1027.6,57,85.0,0.9,Haze,71.0,98.0,60.0,1.5,2.0,23.0
daxing,116.35444444444444,39.71861111111112,2017-02-07 01:00:00,-1.0,1027.9,55,134.0,1.1,Haze,77.0,98.0,53.0,1.4,6.0,42.0
