station_id,longitude,latitude,utc_time,temperature,pressure,humidity,wind_direction,wind_speed,weather,PM2.5,PM10,NO2,CO,O3,SO2
fangshan,116.19416666666667,39.77305555555555,2017-02-01 01:00:00,-1.9,1033.6,17,52.0,3.9,Sunny/clear,11.0,23.0,40.0,0.5,41.0,31.0
fangshan,116.19416666666667,39.77305555555555,2017-02-01 02:00:00,-0.8,1034.0,15,44.0,4.2,Sunny/clear,12.0,29.0,32.0,0.4,52.0,34.0
fangshan,116.19416666666667,39.77305555555555,2017-02-01 03:00:00,0.7,1033.7,13,33.0,2.9,Sunny/clear,12.0,22.0,28.0,0.4,57.0,28.0
fangshan,116.19416666666667,39.77305555555555,2017-02-01 04:00:00,1.8,1033.0,12,4.0,2.1,Sunny/clear,14.0,27.75,28.0,0.3,61.0,33.0
fangshan,116.19416666666667,39.77305555555555,2017-02-01 05:00:00,2.7,1032.3,11,232.0,2.2,Sunny/clear,22.0,33.5,21.0,0.3,69.0,14.0
fangshan,116.19416666666667,39.77305555555555,2017-02-01 06:00:00,3.1,1031.3,11,227.0,3.8,Sunny/clear,19.0,39.25,18.0,0.3,73.0,8.0
fangshan,116.19416666666667,39.77305555555555,2017-02-01 07:00:00,3.7,1030.8,11,214.0,3.8,Sunny/clear,22.0,45.0,19.0,0.4,76.0,10.0
fangshan,116.19416666666667,39.77305555555555,2017-02-01 08:00:00,3.0,1030.6,14,236.0,4.4,Sunny/clear,48.0,67.0,23.0,0.7,84.0,16.0
fangshan,116.19416666666667,39.77305555555555,2017-02-01 09:00:00,2.3,1030.4,16,238.0,3.5,Sunny/clear,57.0,83.0,25.0,0.7,81.0,14.0
fangshan,116.19416666666667,39.77305555555555,2017-02-01 10:00:00,0.4,1030.3,19,224.0,2.3,Sunny/clear,68.0,96.0,35.0,0.8,70.0,15.0
fangshan,116.19416666666667,39.77305555555555,2017-02-01 11:00:00,-0.9,1030.3,20,215.0,1.5,Sunny/clear,89.0,126.0,43.0,1.2,60.0,23.0
fangshan,116.19416666666667,39.77305555555555,2017-02-01 12:00:00,-1.8,1029.9,22,209.0,1.5,Sunny/clear,141.0,204.0,61.0,1.4,38.0,39.0
fangshan,116.19416666666667,39.77305555555555,2017-02-01 13:00:00,-2.4,1029.5,44,214.0,2.0,Haze,165.0,225.0,66.0,2.2,27.0,44.0
fangshan,116.19416666666667,39.77305555555555,2017-02-01 14:00:00,-4.6,1029.3,43,299.0,0.9,Haze,226.0,300.0,78.0,0.2,13.0,63.0
fangshan,116.19416666666667,39.77305555555555,2017-02-01 15:00:00,-6.9,1029.3,45,279.0,0.0,Haze,166.0,219.0,75.0,2.5,8.0,47.0
fangshan,116.19416666666667,39.77305555555555,2017-02-01 16:00:00,-7.9,1029.1,52,16.0,0.2,Haze,135.0,154.5,60.0,2.8,16.0,43.0
fangshan,116.19416666666667,39.77305555555555,2017-02-01 17:00:00,-8.1,1028.8,55,313.0,0.6,Haze,88.0,90.0,40.0,2.1,28.0,25.0
fangshan,116.19416666666667,39.77305555555555,2017-02-01 18:00:00,-9.1,1028.6,57,360.0,0.4,Haze,74.0,77.0,37.0,1.8,29.0,18.0
fangshan,116.19416666666667,39.77305555555555,2017-02-01 19:00:00,-9.3,1028.1,62,332.0,1.2,Haze,99.0,116.0,61.0,2.6,6.0,21.0
fangshan,116.19416666666667,39.77305555555555,2017-02-01 20:00:00,-10.1,1027.8,68,310.0,0.7,Haze,96.0,122.0,61.0,0.2,10.0,20.0
fangshan,116.19416666666667,39.77305555555555,2017-02-01 21:00:00,-9.1,1027.3,53,322.0,1.4,Haze,65.0,85.0,52.0,1.9,14.0,22.0
fangshan,116.19416666666667,39.77305555555555,2017-02-01 22:00:00,-8.2,1026.8,44,350.0,1.2,Sunny/clear,55.0,71.5,48.0,1.4,18.0,17.0
fangshan,116.19416666666667,39.77305555555555,2017-02-01 23:00:00,-8.9,1026.9,45,320.0,0.8,Sunny/clear,50.0,58.0,62.0,1.6,7.0,21.0
fangshan,116.19416666666667,39.77305555555555,2017-02-02 00:00:00,-8.8,1027.1,50,322.0,1.3,Sunny/clear,49.0,58.0,67.0,1.5,4.0,26.0
fangshan,116.19416666666667,39.77305555555555,2017-02-02 01:00:00,-4.6,1027.2,36,328.0,0.4,Sunny/clear,48.0,66.0,61.0,1.3,12.0,28.0
fangshan,116.19416666666667,39.77305555555555,2017-02-02 02:00:00,-0.9,1026.8,24,76.0,0.7,Sunny/clear,55.0,66.0,59.0,1.4,18.0,24.0
fangshan,116.19416666666667,39.77305555555555,2017-02-02 03:00:00,0.6,1026.3,18,345.0,1.3,Sunny/clear,58.0,62.0,64.0,1.3,23.0,49.0
fangshan,116.19416666666667,39.77305555555555,2017-02-02 04:00:00,2.6,1025.0,16,123.0,1.5,Sunny/clear,56.0,56.0,55.0,1.2,40.0,68.0
fangshan,116.19416666666667,39.77305555555555,2017-02-02 05:00:00,3.8,1023.6,14,192.0,2.2,Sunny/clear,64.0,69.5,47.0,1.1,54.0,28.0
fangshan,116.19416666666667,39.77305555555555,2017-02-02 06:00:00,4.3,1022.4,15,249.0,1.8,Sunny/clear,74.0,83.0,51.0,1.2,58.0,41.0
fangshan,116.19416666666667,39.77305555555555,2017-02-02 07:00:00,5.1,1021.6,14,230.0,1.5,Sunny/clear,87.0,98.0,45.0,1.2,73.0,30.0
fangshan,116.19416666666667,39.77305555555555,2017-02-02 08:00:00,4.8,1021.2,15,179.0,1.1,Sunny/clear,97.0,110.0,49.0,1.3,74.0,29.0
fangshan,116.19416666666667,39.77305555555555,2017-02-02 09:00:00,4.2,1021.2,17,194.0,1.5,Haze,121.0,153.0,58.0,1.6,71.0,37.0
fangshan,116.19416666666667,39.77305555555555,2017-02-02 10:00:00,2.1,1021.3,22,218.0,1.2,Haze,139.0,172.0,83.0,1.9,47.0,49.0
fangshan,116.19416666666667,39.77305555555555,2017-02-02 11:00:00,1.9,1021.4,22,236.0,1.2,Haze,150.0,186.0,77.0,1.9,46.0,48.0
fangshan,116.19416666666667,39.77305555555555,2017-02-02 12:00:00,-0.6,1021.2,26,292.0,0.0,Haze,167.0,198.0,104.0,2.1,18.0,55.0
fangshan,116.19416666666667,39.77305555555555,2017-02-02 13:00:00,-2.3,1021.0,30,348.0,0.0,Haze,182.0,226.0,101.0,2.4,15.0,59.0
fangshan,116.19416666666667,39.77305555555555,2017-02-02 14:00:00,-3.4,1020.8,36,346.0,0.0,Haze,214.0,254.0,109.0,0.3,6.0,68.0
fangshan,116.19416666666667,39.77305555555555,2017-02-02 15:00:00,-4.3,1020.4,47,342.0,1.2,Haze,219.0,268.0,112.0,3.7,4.0,65.0
fangshan,116.19416666666667,39.77305555555555,2017-02-02 16:00:00,-5.3,1020.0,49,237.0,0.1,Haze,217.0,245.0,105.0,4.3,4.0,63.0
fangshan,116.19416666666667,39.77305555555555,2017-02-02 17:00:00,-5.4,1019.7,59,2.0,0.7,Haze,212.0,220.5,101.0,3.8,3.0,57.0
fangshan,116.19416666666667,39.77305555555555,2017-02-02 18:00:00,-5.7,1019.8,63,353.0,0.4,Haze,181.0,196.0,91.0,3.6,3.0,39.0
fangshan,116.19416666666667,39.77305555555555,2017-02-02 19:00:00,-5.3,1019.7,50,268.0,0.0,Haze,180.0,180.5,91.0,0.4,2.0,39.0
fangshan,116.19416666666667,39.77305555555555,2017-02-02 20:00:00,-5.0,1019.5,46,350.0,1.4,Haze,130.0,165.0,94.0,3.3,2.0,42.0
fangshan,116.19416666666667,39.77305555555555,2017-02-02 21:00:00,-4.9,1019.1,42,335.0,1.4,Haze,114.0,149.5,91.0,0.3,2.0,45.0
fangshan,116.19416666666667,39.77305555555555,2017-02-02 22:00:00,-4.8,1019.2,41,321.0,1.0,Haze,99.0,134.0,82.0,2.4,2.0,33.0
fangshan,116.19416666666667,39.77305555555555,2017-02-02 23:00:00,-5.1,1019.5,41,352.0,1.0,Haze,86.0,118.5,77.0,0.2,2.0,28.0
fangshan,116.19416666666667,39.77305555555555,2017-02-03 00:00:00,-6.1,1019.9,50,317.0,1.5,Haze,93.0,103.0,82.0,2.5,2.0,30.0
fangshan,116.19416666666667,39.77305555555555,2017-02-03 01:00:00,-3.8,1019.7,48,315.0,1.1,Haze,91.0,96.0,74.0,2.3,4.0,30.0
fangshan,116.19416666666667,39.77305555555555,2017-02-03 02:00:00,0.3,1019.4,30,204.0,0.0,Haze,94.0,105.0,78.0,2.2,8.0,30.0
fangshan,116.19416666666667,39.77305555555555,2017-02-03 03:00:00,2.8,1018.7,22,71.0,0.6,Sunny/clear,107.0,124.0,79.0,1.9,14.0,43.0
fangshan,116.19416666666667,39.77305555555555,2017-02-03 04:00:00,3.7,1017.6,21,275.0,1.1,Haze,129.0,153.0,86.0,2.2,24.0,48.0
fangshan,116.19416666666667,39.77305555555555,2017-02-03 05:00:00,5.6,1016.3,18,143.0,1.4,Haze,153.0,163.0,86.0,2.2,36.0,58.0
fangshan,116.19416666666667,39.77305555555555,2017-02-03 06:00:00,5.5,1015.3,18,138.0,1.1,Haze,171.0,182.0,75.0,0.2,58.0,57.0
fangshan,116.19416666666667,39.77305555555555,2017-02-03 07:00:00,5.6,1015.0,21,209.0,2.2,Haze,211.0,254.0,83.0,2.5,67.0,73.0
fangshan,116.19416666666667,39.77305555555555,2017-02-03 08:00:00,5.7,1014.3,24,193.0,2.0,Haze,260.0,276.0,86.0,2.9,74.0,77.0
fangshan,116.19416666666667,39.77305555555555,2017-02-03 09:00:00,4.6,1014.9,27,199.0,1.0,Haze,252.0,266.0,66.0,2.5,94.0,71.0
fangshan,116.19416666666667,39.77305555555555,2017-02-03 10:00:00,2.2,1015.0,36,167.0,0.7,Haze,248.0,285.0,85.0,2.7,71.0,70.0
fangshan,116.19416666666667,39.77305555555555,2017-02-03 11:00:00,1.5,1015.3,41,199.0,1.4,Haze,333.0,408.0,96.0,3.6,52.0,80.0
fangshan,116.19416666666667,39.77305555555555,2017-02-03 12:00:00,0.8,1015.3,54,217.0,1.3,Haze,383.0,397.0,88.0,3.6,45.0,89.0
fangshan,116.19416666666667,39.77305555555555,2017-02-03 13:00:00,0.6,1015.1,48,190.0,1.0,Haze,380.0,415.0,92.0,3.7,30.0,98.0
fangshan,116.19416666666667,39.77305555555555,2017-02-03 14:00:00,-1.5,1015.0,57,340.0,1.4,Haze,400.0,436.0,114.0,4.1,10.0,102.0
fangshan,116.19416666666667,39.77305555555555,2017-02-03 15:00:00,-1.2,1014.5,54,357.0,0.0,Haze,400.0,416.0,114.0,4.5,7.0,88.0
fangshan,116.19416666666667,39.77305555555555,2017-02-03 16:00:00,-1.5,1015.1,60,354.0,1.2,Haze,406.0,435.0,99.0,0.4,8.0,88.0
fangshan,116.19416666666667,39.77305555555555,2017-02-03 17:00:00,-1.1,1014.7,60,337.0,0.9,Haze,388.0,403.5,111.0,4.6,3.0,80.0
fangshan,116.19416666666667,39.77305555555555,2017-02-03 18:00:00,-0.8,1014.2,61,149.0,0.0,Haze,371.0,372.0,111.0,5.2,2.0,67.0
fangshan,116.19416666666667,39.77305555555555,2017-02-03 19:00:00,-0.6,1013.9,59,183.0,0.0,Haze,376.0,378.0,110.0,4.8,3.0,69.0
fangshan,116.19416666666667,39.77305555555555,2017-02-03 20:00:00,-0.9,1013.5,64,6.0,0.0,Haze,374.0,368.25,107.0,0.5,3.5,69.0
fangshan,116.19416666666667,39.77305555555555,2017-02-03 21:00:00,-0.7,1013.2,60,253.0,0.0,Haze,340.0,358.5,108.0,0.5,4.0,67.0
fangshan,116.19416666666667,39.77305555555555,2017-02-03 22:00:00,-0.4,1013.2,58,219.0,0.0,Haze,306.0,348.75,117.0,4.9,3.0,70.0
fangshan,116.19416666666667,39.77305555555555,2017-02-03 23:00:00,-1.4,1013.3,60,291.0,1.0,Haze,331.0,339.0,115.0,0.6,3.0,62.0
fangshan,116.19416666666667,39.77305555555555,2017-02-04 00:00:00,-1.9,1013.7,68,215.0,0.7,Haze,342.0,356.0,117.0,5.7,3.0,54.0
fangshan,116.19416666666667,39.77305555555555,2017-02-04 01:00:00,-1.5,1013.9,59,339.0,0.8,Haze,361.0,391.0,122.0,7.1,4.0,58.0
fangshan,116.19416666666667,39.77305555555555,2017-02-04 02:00:00,2.1,1013.9,43,4.0,0.6,Haze,317.0,337.0,105.0,5.3,9.0,80.0
fangshan,116.19416666666667,39.77305555555555,2017-02-04 03:00:00,4.7,1013.3,35,83.0,1.1,Haze,281.0,283.0,105.0,3.8,20.0,96.0
fangshan,116.19416666666667,39.77305555555555,2017-02-04 04:00:00,5.4,1012.5,35,235.0,1.1,Haze,299.0,312.0,114.0,3.6,30.0,104.0
fangshan,116.19416666666667,39.77305555555555,2017-02-04 05:00:00,6.1,1011.4,34,228.0,1.6,Haze,334.0,341.0,122.0,3.9,36.0,97.0
fangshan,116.19416666666667,39.77305555555555,2017-02-04 06:00:00,7.0,1010.4,32,195.0,1.7,Haze,372.0,383.0,117.0,4.1,52.0,91.0
fangshan,116.19416666666667,39.77305555555555,2017-02-04 07:00:00,7.2,1009.9,33,204.0,2.0,Haze,386.0,397.3333333333333,96.0,3.7,78.0,83.0
fangshan,116.19416666666667,39.77305555555555,2017-02-04 08:00:00,7.0,1009.8,32,256.0,2.4,Haze,389.0,411.6666666666667,90.0,3.6,88.0,79.0
fangshan,116.19416666666667,39.77305555555555,2017-02-04 09:00:00,6.0,1010.5,35,255.0,1.9,Haze,395.0,426.0,118.0,3.9,63.0,77.0
fangshan,116.19416666666667,39.77305555555555,2017-02-04 10:00:00,3.7,1011.5,42,230.0,0.4,Haze,452.0,518.0,156.0,4.5,22.0,86.0
fangshan,116.19416666666667,39.77305555555555,2017-02-04 11:00:00,3.4,1012.0,48,229.0,1.9,Haze,487.0,506.0,152.0,4.5,16.0,77.0
fangshan,116.19416666666667,39.77305555555555,2017-02-04 12:00:00,1.9,1012.6,54,215.0,2.6,Haze,492.0,523.0,144.0,5.6,13.0,66.0
fangshan,116.19416666666667,39.77305555555555,2017-02-04 13:00:00,0.0,1013.3,60,20.0,1.3,Haze,418.0,472.5,113.0,3.7,25.0,62.0
fangshan,116.19416666666667,39.77305555555555,2017-02-04 14:00:00,-0.8,1013.8,60,106.0,1.3,Haze,311.0,422.0,100.0,3.2,21.0,43.0
fangshan,116.19416666666667,39.77305555555555,2017-02-04 15:00:00,2.3,1013.9,39,90.0,1.6,Haze,423.0,425.6666666666667,114.0,4.1,8.0,34.0
fangshan,116.19416666666667,39.77305555555555,2017-02-04 16:00:00,-1.8,1014.1,60,312.0,1.0,Haze,423.0,429.3333333333333,115.0,4.3,5.0,27.0
fangshan,116.19416666666667,39.77305555555555,2017-02-04 17:00:00,-3.6,1014.2,69,1.0,1.0,Haze,428.0,433.0,109.0,5.9,4.0,21.0
fangshan,116.19416666666667,39.77305555555555,2017-02-04 18:00:00,-4.5,1014.5,73,3.0,1.0,Haze,398.0,404.73333333333335,105.0,5.5,4.0,21.0
fangshan,116.19416666666667,39.77305555555555,2017-02-04 19:00:00,-1.0,1014.8,53,9.0,2.8,Haze,306.0,376.4666666666667,97.0,4.3,5.0,22.0
fangshan,116.19416666666667,39.77305555555555,2017-02-04 20:00:00,2.3,1015.1,39,348.0,4.3,Sunny/clear,191.0,348.2,80.0,0.3,12.0,23.0
fangshan,116.19416666666667,39.77305555555555,2017-02-04 21:00:00,4.2,1015.2,26,346.0,6.1,Sunny/clear,10.0,319.93333333333334,6.0,0.3,72.0,9.0
fangshan,116.19416666666667,39.77305555555555,2017-02-04 22:00:00,3.7,1014.8,25,328.0,6.2,Sunny/clear,6.0,291.6666666666667,5.0,0.3,77.0,2.0
fangshan,116.19416666666667,39.77305555555555,2017-02-04 23:00:00,2.1,1015.9,25,37.0,2.6,Sunny/clear,8.0,263.4,8.0,0.3,78.0,2.0
fangshan,116.19416666666667,39.77305555555555,2017-02-05 00:00:00,2.2,1016.8,24,39.0,2.8,Sunny/clear,6.0,235.13333333333333,20.0,0.3,69.0,7.0
fangshan,116.19416666666667,39.77305555555555,2017-02-05 01:00:00,4.9,1017.4,20,75.0,1.7,Sunny/clear,7.0,206.86666666666667,30.0,0.3,61.0,26.0
fangshan,116.19416666666667,39.77305555555555,2017-02-05 02:00:00,6.7,1017.0,15,23.0,3.7,Sunny/clear,3.0,178.60000000000002,14.0,0.2,80.0,2.0
fangshan,116.19416666666667,39.77305555555555,2017-02-05 03:00:00,7.6,1016.4,13,10.0,6.6,Sunny/clear,5.0,150.33333333333337,14.0,0.2,84.0,9.0
fangshan,116.19416666666667,39.77305555555555,2017-02-05 04:00:00,8.8,1016.1,12,4.0,7.5,Sunny/clear,5.0,122.06666666666666,10.0,0.2,89.0,2.0
fangshan,116.19416666666667,39.77305555555555,2017-02-05 05:00:00,8.9,1015.2,11,9.0,6.2,Sunny/clear,8.0,93.8,8.0,0.2,93.0,2.0
fangshan,116.19416666666667,39.77305555555555,2017-02-05 06:00:00,9.1,1014.3,10,16.0,7.5,Sunny/clear,7.0,65.53333333333336,7.0,0.2,97.0,2.0
fangshan,116.19416666666667,39.77305555555555,2017-02-05 07:00:00,9.8,1014.1,10,16.0,6.9,Sunny/clear,5.0,37.26666666666665,9.0,0.2,98.0,2.0
fangshan,116.19416666666667,39.77305555555555,2017-02-05 08:00:00,9.6,1014.1,10,16.0,7.4,Sunny/clear,8.0,9.0,10.0,0.2,98.0,2.0
fangshan,116.19416666666667,39.77305555555555,2017-02-05 09:00:00,8.7,1015.0,10,8.0,6.3,Sunny/clear,9.0,30.0,20.0,0.3,98.0,2.0
fangshan,116.19416666666667,39.77305555555555,2017-02-05 10:00:00,7.3,1016.4,12,358.0,5.5,Sunny/clear,30.0,55.0,48.0,0.7,85.0,7.0
fangshan,116.19416666666667,39.77305555555555,2017-02-05 11:00:00,5.1,1017.5,15,11.0,3.3,Sunny/clear,30.0,38.0,48.0,0.6,68.0,6.0
fangshan,116.19416666666667,39.77305555555555,2017-02-05 12:00:00,5.1,1018.5,16,32.0,4.5,Sunny/clear,15.0,21.0,36.0,0.5,65.0,13.0
fangshan,116.19416666666667,39.77305555555555,2017-02-05 13:00:00,4.5,1019.2,18,48.0,2.4,Sunny/clear,11.0,27.0,60.0,0.5,42.0,57.0
fangshan,116.19416666666667,39.77305555555555,2017-02-05 14:00:00,3.8,1020.1,20,36.0,2.7,Sunny/clear,13.0,16.0,56.0,0.5,44.0,57.0
fangshan,116.19416666666667,39.77305555555555,2017-02-05 15:00:00,2.5,1020.5,23,24.0,4.2,Sunny/clear,8.0,13.333333333333334,25.0,0.4,67.0,7.0
fangshan,116.19416666666667,39.77305555555555,2017-02-05 16:00:00,2.1,1021.1,25,30.0,2.3,Sunny/clear,7.0,10.666666666666668,35.0,0.4,57.0,27.0
fangshan,116.19416666666667,39.77305555555555,2017-02-05 17:00:00,2.3,1021.7,24,50.0,3.3,Sunny/clear,7.0,8.0,28.0,0.4,61.0,22.0
fangshan,116.19416666666667,39.77305555555555,2017-02-05 18:00:00,1.7,1022.5,25,58.0,3.4,Sunny/clear,11.0,9.0,49.0,0.6,41.0,62.0
fangshan,116.19416666666667,39.77305555555555,2017-02-05 19:00:00,0.8,1023.8,27,47.0,3.1,Sunny/clear,9.0,10.0,22.0,0.3,61.0,4.0
fangshan,116.19416666666667,39.77305555555555,2017-02-05 20:00:00,-0.8,1023.7,31,104.0,1.4,Sunny/clear,7.0,10.0,23.0,0.3,54.5,5.0
fangshan,116.19416666666667,39.77305555555555,2017-02-05 22:00:00,-1.2,1024.6,32,54.0,4.1,Sunny/clear,6.0,10.0,38.0,0.4,48.0,25.0
fangshan,116.19416666666667,39.77305555555555,2017-02-05 23:00:00,-3.0,1025.6,39,348.0,1.5,Sunny/clear,7.0,10.0,44.0,0.5,38.0,10.0
fangshan,116.19416666666667,39.77305555555555,2017-02-06 00:00:00,-1.1,1026.8,30,58.0,2.3,Sunny/clear,8.0,25.0,51.0,0.6,31.0,11.0
fangshan,116.19416666666667,39.77305555555555,2017-02-06 01:00:00,0.9,1028.0,24,64.0,2.6,Sunny/clear,15.0,31.0,60.0,0.8,26.0,21.0
fangshan,116.19416666666667,39.77305555555555,2017-02-06 02:00:00,2.4,1028.3,18,75.0,3.0,Sunny/clear,12.0,27.666666666666668,51.0,0.6,43.0,29.0
fangshan,116.19416666666667,39.77305555555555,2017-02-06 03:00:00,3.1,1028.7,15,99.0,2.7,Sunny/clear,10.0,24.33333333333333,26.0,0.3,68.0,3.0
fangshan,116.19416666666667,39.77305555555555,2017-02-06 04:00:00,3.8,1027.9,13,57.0,1.7,Sunny/clear,6.0,21.0,28.0,0.3,70.0,8.0
fangshan,116.19416666666667,39.77305555555555,2017-02-06 05:00:00,4.2,1026.6,12,133.0,1.7,Sunny/clear,7.0,17.666666666666664,21.0,0.3,77.0,2.0
fangshan,116.19416666666667,39.77305555555555,2017-02-06 06:00:00,3.6,1025.9,14,205.0,1.9,Sunny/clear,8.0,14.333333333333332,19.0,0.3,78.0,2.0
fangshan,116.19416666666667,39.77305555555555,2017-02-06 07:00:00,3.3,1025.6,16,217.0,2.1,Sunny/clear,8.0,11.0,21.0,0.3,76.0,10.0
fangshan,116.19416666666667,39.77305555555555,2017-02-06 08:00:00,2.8,1025.8,18,216.0,3.7,Sunny/clear,18.0,45.0,28.0,0.4,66.0,4.0
fangshan,116.19416666666667,39.77305555555555,2017-02-06 09:00:00,2.2,1026.1,21,237.0,2.8,Sunny/clear,24.0,46.0,36.0,0.6,58.0,7.0
fangshan,116.19416666666667,39.77305555555555,2017-02-06 10:00:00,0.7,1026.3,23,218.0,1.6,Sunny/clear,30.0,52.0,36.0,0.9,57.0,9.0
fangshan,116.19416666666667,39.77305555555555,2017-02-06 11:00:00,0.0,1026.6,25,210.0,2.0,Sunny/clear,40.0,63.0,53.0,0.8,38.0,11.0
fangshan,116.19416666666667,39.77305555555555,2017-02-06 12:00:00,-0.1,1026.8,26,207.0,2.3,Sunny/clear,48.0,77.0,61.0,0.9,28.0,16.0
